dw_cid,opp_team_id,emp_id,opp_type,opp_status,opp_timestamp,revenue
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0053r00000AWf0lAAD,New Business,Open,2021-02-09T19:00:20.000Z,0.00
16002,00E31000000eu7UEAQ,00E31000000eu7UEAQ:0053r00000AWWNgAAP,New Business,Open,2021-02-09T20:50:22.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000ANG4GAAX,New Business,Open,2021-02-10T17:40:48.000Z,0.00
16002,00E0Z0000018oF3UAI,00E0Z0000018oF3UAI:0050Z00000957jGQAQ,New Business,Open,2021-02-10T22:20:28.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000ANG4GAAX,New Business,Open,2021-02-11T16:48:30.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf07AAD,New Business,Open,2021-02-11T17:04:40.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000ANG4GAAX,New Business,Open,2021-02-15T16:46:35.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf07AAD,New Business,Open,2021-02-15T22:49:11.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000ANG4GAAX,New Business,Open,2021-02-16T15:53:44.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0053r00000AWf0kAAD,New Business,Open,2021-02-16T20:27:29.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0050Z00000A40oAQAR,New Business,Open,2021-02-17T14:26:39.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf07AAD,New Business,Open,2021-02-19T14:29:33.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000ANG4GAAX,New Business,Open,2021-02-19T19:44:54.000Z,0.00
16002,00E31000000eu7UEAQ,00E31000000eu7UEAQ:0053r00000AWS6gAAH,Existing Business,Open,2021-02-22T20:31:48.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf0hAAD,New Business,Open,2021-02-22T21:26:11.000Z,0.00
16002,00E3r000001AZ6uEAG,00E3r000001AZ6uEAG:0050Z00000A3GXwQAN,New Business,Open,2021-02-24T15:03:51.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf0iAAD,New Business,Open,2021-02-24T16:39:28.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000ANG4GAAX,New Business,Open,2021-02-25T17:53:36.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf07AAD,New Business,Open,2021-02-25T21:20:57.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf07AAD,New Business,Open,2021-02-25T23:46:09.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:0053r00000AWf0qAAD,New Business,Open,2021-02-26T14:36:04.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf07AAD,New Business,Open,2021-02-26T15:43:40.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf0iAAD,New Business,Open,2021-02-26T22:28:37.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf07AAD,New Business,Open,2021-03-01T17:04:42.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000AWf0iAAD,New Business,Open,2021-03-01T19:06:28.000Z,0.00
16002,00E31000000eu9fEAA,00E31000000eu9fEAA:0053r00000ANG4GAAX,New Business,Open,2021-03-01T23:27:16.000Z,0.00
